<<INFO>> 2021-04-17 --- 12:56:07.904465 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 12:57:10.029508 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 12:58:33.596989 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 13:03:47.283303 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 13:04:18.098592 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 13:04:18.138465 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 13:10:11.785885 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 13:10:11.826273 >>>> Get Process Runing List
<<INFO>> 2021-04-20 --- 12:15:50.698780 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:15:51.611092 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:15:51.705171 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:15:52.614756 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:15:52.707162 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:15:53.612625 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:15:53.701569 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:15:54.629937 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:15:54.724870 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:15:55.639033 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:15:55.731495 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:15:56.646429 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:15:56.741145 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:15:57.656565 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:15:57.748463 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:15:58.655159 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:15:58.751206 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:15:59.681100 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:15:59.773002 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:00.686818 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:00.778692 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:01.694554 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:01.787664 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:02.696922 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:02.791298 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:03.699501 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:03.791046 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:04.716273 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:04.801706 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:05.723878 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:05.816046 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:06.728869 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:06.823238 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:07.734942 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:07.826166 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:08.740926 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:08.823304 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:09.753985 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:09.847442 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:10.759403 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:10.842231 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:11.764864 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:11.858510 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:12.778222 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:12.872958 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:13.782973 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:13.876364 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:14.802182 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:14.894643 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:15.807684 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:15.903564 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:16.814032 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:16.908180 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:17.818923 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:17.915695 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:18.823447 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:18.945477 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:19.847232 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:19.972155 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:20.859912 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:20.973896 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:21.864408 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:21.988305 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:22.873087 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:22.995837 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:23.876092 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:24.010590 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:24.895846 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:25.018567 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:25.901320 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:26.024352 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:26.907512 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:27.033119 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:27.914881 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:28.031045 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:28.917478 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:29.052996 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:29.937163 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:30.062393 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:30.942983 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:31.064498 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:31.946020 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:32.070817 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:32.951872 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:33.074447 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:33.963117 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:34.086496 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:34.971550 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:35.095407 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:35.975640 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:36.099341 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:36.980793 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:37.100102 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:37.988365 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:38.112124 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:39.001504 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:39.125047 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:40.008487 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:40.133257 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:41.011366 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:41.136502 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:42.019359 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:42.143113 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:43.022945 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:43.147414 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:44.033949 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:44.159796 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:45.041775 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:45.166147 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:46.051395 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:46.175655 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:47.055054 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:47.182337 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:48.066325 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:48.191322 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:49.080822 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:49.205370 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:50.083196 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:50.209668 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:51.093121 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:51.218029 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:52.101719 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:52.227777 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:53.112627 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:53.237693 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:54.125787 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:54.249896 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:55.130530 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:55.253875 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:56.131105 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:56.255990 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:57.139837 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:57.261560 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:58.143868 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:58.267400 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:16:59.157810 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:16:59.272105 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:00.159868 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:00.292497 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:01.166175 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:01.303671 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:02.173126 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:02.313230 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:03.177957 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:03.314807 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:04.183864 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:04.325939 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:05.191798 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:05.330030 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:06.198232 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:06.338296 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:07.205993 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:07.345189 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:08.215257 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:08.356562 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:09.216532 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:09.371614 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:10.224306 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:10.379136 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:11.234316 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:11.391364 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:12.250854 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:12.404545 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:13.256028 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:13.411702 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:14.269695 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:14.425600 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:15.276688 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:15.429556 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:16.282455 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:16.437286 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:17.287891 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:17.436132 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:18.291233 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:18.437383 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:19.299574 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:19.450997 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:20.301946 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:20.456499 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:21.308787 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:21.460995 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:22.320390 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:22.475821 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:23.328815 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:23.484896 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:24.340842 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:24.498253 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:25.353750 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:25.509371 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:26.356634 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:26.526124 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:27.359639 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:27.523013 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:28.374647 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:28.530771 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:29.387562 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:29.541999 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:30.394059 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:30.549449 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:31.398712 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:31.552376 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:32.408958 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:32.563659 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:33.413528 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:33.568916 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:34.424823 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:34.580025 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:35.430259 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:35.576212 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:36.439037 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:36.594102 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:37.448464 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:37.608445 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:38.455437 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:38.611469 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:39.472235 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:39.625393 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:40.482341 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:40.637367 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:41.498817 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:41.640533 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:42.511433 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:42.652279 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:43.518602 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:43.657793 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:44.529844 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:44.669042 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:45.534308 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:45.674042 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:46.543960 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:46.682032 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:47.549095 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:47.688159 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:48.555777 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:48.692654 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:49.554795 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:49.694847 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:50.546887 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:50.686360 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:51.563130 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:51.703002 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:52.573332 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:52.713398 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:53.587115 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:53.724827 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:54.594635 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:54.734963 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:55.601419 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:55.742314 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:56.610997 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:56.752310 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:57.614291 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:57.754286 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:58.621146 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:58.754293 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:17:59.624143 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:17:59.765102 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:18:00.636813 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:18:00.774543 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:18:01.643565 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:18:01.783326 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:18:02.646537 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:18:02.784604 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:18:03.654816 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:18:03.793612 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:18:04.662774 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:18:04.802887 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:18:05.669659 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:18:05.808606 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:18:06.677163 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:18:06.817498 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:18:07.680104 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:18:07.821702 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:18:08.693782 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:18:08.822722 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:18:09.703865 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:18:09.844867 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:18:10.713336 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:18:10.850905 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:18:11.721248 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:18:11.860618 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:18:12.728932 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:18:12.868555 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:18:13.738117 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:18:13.879958 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:18:14.751663 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:18:14.890068 >>>> Get Cpu Percent Pid 1916
